stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id
"20350","Trafalgar Station","-38.20724230","146.15477284","https://transport.vic.gov.au/stop/1562/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:TAR","1","Level 0"
"20351","Traralgon Station","-38.19854647","146.53890069","https://transport.vic.gov.au/stop/1563/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:TRN","1","Level 0"
"20352","Tynong Station","-38.08488125","145.62841889","https://transport.vic.gov.au/stop/1564/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:TYN","1","Level 0"
"20353","Violet Town Station","-36.63881606","145.71592345","https://transport.vic.gov.au/stop/1565/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:VTN","1","Level 0"
"20355","Wandong Station","-37.35524821","145.02661499","https://transport.vic.gov.au/stop/1566/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WDG","1","Level 0"
"20356","Wangaratta Station","-36.35510089","146.31703846","https://transport.vic.gov.au/stop/1567/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WRT","1","Level 0"
"20357","Warragul Station","-38.16478926","145.93282904","https://transport.vic.gov.au/stop/1568/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WGL","1","Level 0"
"20358","Warrnambool Station","-38.38501396","142.47554504","https://transport.vic.gov.au/stop/1569/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WBL","1","Level 0"
"20359","Winchelsea Station","-38.24013506","143.98413389","https://transport.vic.gov.au/stop/1570/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WIA","1","Level 0"
"20360","Wodonga Station","-36.10582710","146.87126568","https://transport.vic.gov.au/stop/1571/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WOD","1","Level 0"
"20361","Woodend Station","-37.35929126","144.52617876","https://transport.vic.gov.au/stop/1572/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WNO","1","Level 0"
"20362","Yarragon Station","-38.20315754","146.06306280","https://transport.vic.gov.au/stop/1573/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:YON","1","Level 0"
"22181","Southern Cross Station","-37.81679336","144.95201081","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22182","Southern Cross Station","-37.81729173","144.95216744","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22183","Southern Cross Station","-37.81735458","144.95215434","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22184","Southern Cross Station","-37.81774368","144.95224583","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22185","Southern Cross Station","-37.81783316","144.95220928","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22186","Southern Cross Station","-37.81755583","144.95180798","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22187","Southern Cross Station","-37.81765471","144.95179389","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22188","Southern Cross Station","-37.81830897","144.95210524","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22189","Southern Cross Station","-37.81833441","144.95201366","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22190","Southern Cross Station","-37.81844914","144.95187417","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22191","Southern Cross Station","-37.81846577","144.95179419","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22192","Southern Cross Station","-37.81849983","144.95167965","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22193","Southern Cross Station","-37.81852527","144.95158806","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"22238","Flinders Street Station","-37.81830513","144.96696435","https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:FSS","1","Level 0"
"22239","North Melbourne Station","-37.80755595","144.94216843","https://transport.vic.gov.au/stop/1144/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:NME","1","Level -1"
"22240","Footscray Station","-37.80157779","144.90214034","https://transport.vic.gov.au/stop/1072/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:FSY","1","Level 0"
"22241","Sunshine Station","-37.78833946","144.83246381","https://transport.vic.gov.au/stop/1218/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUN","1","Level 0"
"22244","Watergardens Station","-37.70097389","144.77409435","https://transport.vic.gov.au/stop/1202/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WGS","1","Level 0"
"22247","Richmond Station","-37.82407446","144.99016426","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 0"
"22248","Caulfield Station","-37.87722507","145.04251962","https://transport.vic.gov.au/stop/1036/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CFD","1","Level 1"
"22249","Clayton Station","-37.92456781","145.12068518","https://transport.vic.gov.au/stop/1040/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CLA","1","Level 1"
"22250","Dandenong Station","-37.98996792","145.20972537","https://transport.vic.gov.au/stop/1049/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:DNG","1","Level 0"
"22251","Berwick Station","-38.03957740","145.34495854","https://transport.vic.gov.au/stop/1021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEW","1","Level 0"
"22252","Pakenham Station","-38.08061383","145.48636768","https://transport.vic.gov.au/stop/1153/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:PKM","1","Level 1"
"22253","Essendon Station","-37.75600088","144.91609565","https://transport.vic.gov.au/stop/1064/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ESD","1","Level 0"
"22254","Broadmeadows Station","-37.68295879","144.91959307","https://transport.vic.gov.au/stop/1028/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BMS","1","Level 0"
"22257","Sherwood Park Station","-38.38639224","142.53887116","https://transport.vic.gov.au/stop/1575/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SDP","1","Level 0"
"22490","Springhurst Station","-36.18627209","146.47042552","https://transport.vic.gov.au/stop/1620/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SHT","1",""
"26119","Berwick Rail Replacement Bus Stop","-38.03873426","145.34460149","https://transport.vic.gov.au/stop/1021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEW","1","Level 0"
"26126","Broadmeadows Rail Replacement Bus Stop","-37.68341377","144.91882061","https://transport.vic.gov.au/stop/1028/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BMS","1","Level 0"
"26135","Caulfield Rail Replacement Bus Stop","-37.87758588","145.04199844","https://transport.vic.gov.au/stop/1036/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CFD","1","Level 0"
"26139","Clayton Rail Replacement Bus Stop","-37.92479163","145.12115730","https://transport.vic.gov.au/stop/1040/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CLA","1","Level 0"
"26144","Craigieburn Rail Replacement Bus Stop","-37.60210856","144.94247408","https://transport.vic.gov.au/stop/1044/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CGB","1","Level 0"
"26149","Dandenong Rail Replacement Bus Stop","-37.99064754","145.20997075","https://transport.vic.gov.au/stop/1049/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:DNG","1","Level 0"
"26158","East Pakenham Rail Replacement Bus Stop","-38.08460477","145.50952273","https://transport.vic.gov.au/stop/1230/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:EPH","1","Level 0"
"26164","Essendon Rail Replacement Bus Stop","-37.75624591","144.91670170","https://transport.vic.gov.au/stop/1064/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:ESD","1","Level 0"
"26170","Flinders Street Rail Replacement Bus Stop","-37.81798064","144.96591676","https://transport.vic.gov.au/stop/1071/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:FSS","1","Level 0"
"26171","Footscray Rail Replacement Bus Stop","-37.80132924","144.90134100","https://transport.vic.gov.au/stop/1072/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:FSY","1","Level 0"
"26245","North Melbourne Rail Replacement Bus Stop","-37.80678123","144.94270106","https://transport.vic.gov.au/stop/1144/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:NME","1","Level 0"
"26254","Pakenham Rail Replacement Bus Stop","-38.08006493","145.48503364","https://transport.vic.gov.au/stop/1153/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:PKM","1","Level 0"
"26263","Richmond Rail Replacement Bus Stop","-37.82486644","144.98957471","https://transport.vic.gov.au/stop/1162/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RMD","1","Level 0"
"26282","Southern Cross Rail Replacement Bus Stop","-37.81743698","144.95326534","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"26289","Sunbury Rail Replacement Bus Stop","-37.57902117","144.72837396","https://transport.vic.gov.au/stop/1187/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUY","1","Level 0"
"26290","Sunshine Rail Replacement Bus Stop","-37.78904930","144.83284051","https://transport.vic.gov.au/stop/1218/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUN","1","Level 0"
"26304","Watergardens Rail Replacement Bus Stop","-37.70072556","144.77430593","https://transport.vic.gov.au/stop/1202/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WGS","1","Level 0"
"26500","Broadmeadows Station","-37.68265393","144.92019123","https://transport.vic.gov.au/stop/1028/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BMS","1","Level 0"
"26506","East Pakenham Station","-38.08441991","145.50702944","https://transport.vic.gov.au/stop/1230/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:EPH","1","Level 0"
"26507","East Pakenham Station","-38.08433911","145.50705389","https://transport.vic.gov.au/stop/1230/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:EPH","1","Level 0"
"26508","Footscray Station","-37.80171835","144.90244301","https://transport.vic.gov.au/stop/1072/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:FSY","1","Level 0"
"26509","Footscray Station","-37.80188848","144.90238141","https://transport.vic.gov.au/stop/1072/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:FSY","1","Level 0"
"26524","Southern Cross Station","-37.81672149","144.95202416","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"26525","Southern Cross Station","-37.81829376","144.95123094","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"26526","Southern Cross Station","-37.81804582","144.95096515","https://transport.vic.gov.au/stop/1181/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SSS","1","Level 0"
"26529","Sunbury Station","-37.57922070","144.72797158","https://transport.vic.gov.au/stop/1187/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUY","1","Level 0"
"26530","Sunshine Station","-37.78832897","144.83287291","https://transport.vic.gov.au/stop/1218/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUN","1","Level 0"
"26531","Sunshine Station","-37.78837275","144.83280350","https://transport.vic.gov.au/stop/1218/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUN","1","Level 0"
"26532","Sunshine Station","-37.78841569","144.83268869","https://transport.vic.gov.au/stop/1218/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUN","1","Level 0"
"26533","Sunshine Station","-37.78835810","144.83249733","https://transport.vic.gov.au/stop/1218/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:SUN","1","Level 0"
"27882","1","-38.03884125","145.34451932","https://transport.vic.gov.au/stop/1021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEW","2","Level 0"
"27883","2","-38.03861333","145.34305454","https://transport.vic.gov.au/stop/1021/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:BEW","2","Level 0"
"43469","Wendouree Station","-37.53973228","143.81999895","https://transport.vic.gov.au/stop/1589/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WED","1","Level 0"
"44951","Creswick Station","-37.42460539","143.88812365","https://transport.vic.gov.au/stop/1590/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CWK","1","Level 0"
"44952","Clunes Station","-37.30273815","143.78201108","https://transport.vic.gov.au/stop/1591/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:CLU","1","Level 0"
"44953","Maryborough Station","-37.05090849","143.74240234","https://transport.vic.gov.au/stop/1592/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:MYB","1","Level 0"
"47482","Talbot Station","-37.17184115","143.70614796","https://transport.vic.gov.au/stop/1594/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:TAT","1","Level 0"
"47641","Waurn Ponds Station","-38.21595887","144.30643720","https://transport.vic.gov.au/stop/1596/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WPP","1","Level 0"
"47642","Epsom Station","-36.70675355","144.32092450","https://transport.vic.gov.au/stop/1597/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:EPM","1","Level 0"
"47647","Wyndham Vale Station","-37.87288647","144.60873191","https://transport.vic.gov.au/stop/1598/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:WVL","1","Level 0"
"47648","Tarneit Station","-37.83216813","144.69471438","https://transport.vic.gov.au/stop/1599/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:TNT","1","Level 0"
"48804","Cobblebank Station","-37.71252223","144.60384768","https://transport.vic.gov.au/stop/1605/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:TLN","1","Level 0"
"49295","Raywood Station","-36.53420922","144.20141492","https://transport.vic.gov.au/stop/1617/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RAY","1","Level 0"
"49296","Huntly Station","-36.66639019","144.36825821","https://transport.vic.gov.au/stop/1618/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:HUY","1","Level 0"
"49848","East Pakenham Station","-38.08428099","145.50673581","https://transport.vic.gov.au/stop/1230/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:EPH","1","Level 0"
"51809","Goornong Station","-36.61480046","144.50455978","https://transport.vic.gov.au/stop/1616/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:GRG","1","Level 0"
"52011","Caroline Springs Station","-37.76609003","144.73571556","https://transport.vic.gov.au/stop/1601/?utm_source=open_data_click_stop&utm_medium=open_data_stop_click&utm_campaign=open_data_click","","vic:rail:RVH","1","Level 0"
"nsw:rail:ABY","Albury Railway Station","-36.08504590","146.92438140","","1","","1",""
"vic:rail:ARR","Ardeer Railway Station","-37.78306529","144.80218807","","1","","1",""
"vic:rail:ART","Ararat Railway Station","-37.28224082","142.93691176","","1","","1",""
"vic:rail:AVL","Avenel Railway Station","-36.89364778","145.22951498","","1","","1",""
"vic:rail:BAH","Bacchus Marsh Railway Station","-37.68757821","144.43678516","","1","","1",""
"vic:rail:BAT-V","Ballarat Railway Station","-37.55879148","143.85945743","","1","","1",""
"vic:rail:BDE","Bairnsdale Railway Station","-37.82872043","147.62761375","","1","","1",""
"vic:rail:BET","Beaufort Railway Station","-37.42762724","143.38238116","","1","","1",""
"vic:rail:BEW","Berwick Railway Station","-38.03998037","145.34541666","","1","","1",""
"vic:rail:BEW_BR1","Bike & Ride","-38.03913486","145.34425063","","3","vic:rail:BEW","","Level 0"
"vic:rail:BEW_EN1","Clyde Rd","-38.03923604","145.34439648","","2","vic:rail:BEW","1","Level 0"
"vic:rail:BEW_EN2","Melville Park Dr","-38.03926965","145.34486291","","2","vic:rail:BEW","1","Level 0"
"vic:rail:BEW_PR1","Park & Ride","-38.03962763","145.34404582","","3","vic:rail:BEW","","Level 0"
"vic:rail:BEW_PR2","Park & Ride 2","-38.03781745","145.34413217","","3","vic:rail:BEW","","Level 0"
"vic:rail:BEW_PR3","Park & Ride 3","-38.03910232","145.34514015","","3","vic:rail:BEW","","Level 0"
"vic:rail:BGE","Birregurra Railway Station","-38.32880781","143.78362521","","1","","1",""
"vic:rail:BGO","Bendigo Railway Station","-36.76566973","144.28300893","","1","","1",""
"vic:rail:BLN","Ballan Railway Station","-37.60429951","144.22544803","","1","","1",""
"vic:rail:BMS","Broadmeadows Railway Station","-37.68304926","144.91961322","","1","","1",""
"vic:rail:BMS_BR1","Bike & Ride","-37.68383632","144.91876345","","3","vic:rail:BMS","","Level 0"
"vic:rail:BMS_DP1","Decision point 1","-37.68371322","144.91893698","","3","vic:rail:BMS","","Level -1"
"vic:rail:BMS_DP2","Decision point 2","-37.68381610","144.91914955","","3","vic:rail:BMS","","Level -1"
"vic:rail:BMS_DP3","Decision point 3","-37.68387195","144.91925005","","3","vic:rail:BMS","","Level -1"
"vic:rail:BMS_DP4","Decision point 4","-37.68269937","144.91970237","","3","vic:rail:BMS","","Level 1"
"vic:rail:BMS_EN1","Pascoe Vale Rd","-37.68248880","144.91951548","","2","vic:rail:BMS","1","Level 0"
"vic:rail:BMS_EN2","Pascoe Vale Rd","-37.68253304","144.91946889","","2","vic:rail:BMS","1","Level 0"
"vic:rail:BMS_EN3","Pascoe Vale Rd","-37.68296020","144.91916213","","2","vic:rail:BMS","1","Level 0"
"vic:rail:BMS_EN4","Pascoe Vale Rd","-37.68345500","144.91911429","","2","vic:rail:BMS","1","Level 0"
"vic:rail:BMS_EN5","Railway Cres","-37.68360632","144.91951828","","2","vic:rail:BMS","1","Level 0"
"vic:rail:BMS_EN6","Railway Cres","-37.68286030","144.92014010","","2","vic:rail:BMS","1","Level 0"
"vic:rail:BMS_PR1","Park & Ride","-37.68432893","144.91808064","","3","vic:rail:BMS","","Level 0"
"vic:rail:BRF","Broadford Railway Station","-37.20720049","145.04300790","","1","","1",""
"vic:rail:BXA","Benalla Railway Station","-36.54455031","145.98391505","","1","","1",""
"vic:rail:BYP","Bunyip Railway Station","-38.09910771","145.72075749","","1","","1",""
"vic:rail:CFD","Caulfield Railway Station","-37.87745946","145.04252478","","1","","1",""
"vic:rail:CFD_BR1","Bike & Ride","-37.87673556","145.04180495","","3","vic:rail:CFD","","Level 0"
"vic:rail:CFD_DP1","Decision point 1","-37.87745864","145.04193360","","3","vic:rail:CFD","","Level 1"
"vic:rail:CFD_DP2","Decision point 2","-37.87706211","145.04193273","","3","vic:rail:CFD","","Level -1"
"vic:rail:CFD_DP3","Decision point 3","-37.87688516","145.04213069","","3","vic:rail:CFD","","Level -1"
"vic:rail:CFD_DP4","Decision point 4","-37.87726595","145.04226841","","3","vic:rail:CFD","","Level 1"
"vic:rail:CFD_EN1","Normanby Rd","-37.87735653","145.04175439","","2","vic:rail:CFD","1","Level 0"
"vic:rail:CFD_EN2","Normanby Rd","-37.87754217","145.04207919","","2","vic:rail:CFD","1","Level 0"
"vic:rail:CFD_EN3","Normanby Rd","-37.87734601","145.04166372","","2","vic:rail:CFD","1","Level 0"
"vic:rail:CFD_EN4","Sir John Monash Dr","-37.87702387","145.04234304","","2","vic:rail:CFD","1","Level 0"
"vic:rail:CFD_EN5","Sir John Monash Dr","-37.87730205","145.04281318","","2","vic:rail:CFD","1","Level 0"
"vic:rail:CFD_EN6","Sir John Monash Dr","-37.87676504","145.04195197","","2","vic:rail:CFD","1","Level 0"
"vic:rail:CFD_KR1","Kiss & Ride","-37.87773228","145.04213100","","3","vic:rail:CFD","","Level 0"
"vic:rail:CFD_PR1","Park & Ride","-37.87806154","145.04296362","","3","vic:rail:CFD","","Level 0"
"vic:rail:CFD_TX1","Taxi Zone","-37.87717499","145.04275970","","3","vic:rail:CFD","","Level 0"
"vic:rail:CGB","Craigieburn Railway Station","-37.60192480","144.94330601","","1","","1",""
"vic:rail:CGB_BR1","Bike & Ride","-37.60257288","144.94274446","","3","vic:rail:CGB","","Level 0"
"vic:rail:CGB_DP1","Decision point 1","-37.60219654","144.94286810","","3","vic:rail:CGB","","Level 1"
"vic:rail:CGB_DP2","Decision point 2","-37.60230364","144.94280852","","3","vic:rail:CGB","","Level 1"
"vic:rail:CGB_EN1","Hothlyn Dr","-37.60217734","144.94280067","","2","vic:rail:CGB","1","Level 0"
"vic:rail:CGB_EN2","Hothlyn Dr","-37.60233027","144.94278513","","2","vic:rail:CGB","1","Level 0"
"vic:rail:CGB_EN3","Potter St","-37.60165871","144.94355121","","2","vic:rail:CGB","1","Level 0"
"vic:rail:CGB_KR1","Kiss & Ride","-37.60238274","144.94269307","","3","vic:rail:CGB","","Level 0"
"vic:rail:CGB_PR1","Park & Ride 1","-37.60263179","144.94250497","","3","vic:rail:CGB","","Level 0"
"vic:rail:CGB_PR2","Park & Ride 2","-37.60220259","144.94580165","","3","vic:rail:CGB","","Level 0"
"vic:rail:CGB_TX1","Taxi Zone","-37.60204262","144.94282703","","3","vic:rail:CGB","","Level 0"
"vic:rail:CHI","Chiltern Railway Station","-36.15563663","146.61137475","","1","","1",""
"vic:rail:CKF","Clarkefield Railway Station","-37.48349769","144.74537264","","1","","1",""
"vic:rail:CLA","Clayton Railway Station","-37.92468255","145.12053436","","1","","1",""
"vic:rail:CLA_BR1","Bike & Ride","-37.92478364","145.12065693","","3","vic:rail:CLA","","Level 0"
"vic:rail:CLA_DP1","Decision Point 1","-37.92457573","145.12061672","","3","vic:rail:CLA","","Level 0"
"vic:rail:CLA_EN1","Clayton Rd","-37.92431823","145.12029335","","2","vic:rail:CLA","1","Level 0"
"vic:rail:CLA_LI1","Lift","-37.92451140","145.12053872","","3","vic:rail:CLA","","Level 0"
"vic:rail:CLA_PR1","Park & Ride","-37.92651312","145.12286554","","3","vic:rail:CLA","","Level 0"
"vic:rail:CLU","Clunes Railway Station","-37.30301059","143.78208969","","1","","1",""
"vic:rail:CME","Castlemaine Railway Station","-37.06284167","144.21397878","","1","","1",""
"vic:rail:COL","Colac Railway Station","-38.34337792","143.58665305","","1","","1",""
"vic:rail:COR","Corio Railway Station","-38.07283126","144.37976842","","1","","1",""
"vic:rail:CPD","Camperdown Railway Station","-38.22890091","143.15092780","","1","","1",""
"vic:rail:CWK","Creswick Railway Station","-37.42460539","143.88812365","","1","","1",""
"vic:rail:DBK","Donnybrook Railway Station","-37.54202766","144.97020358","","1","","1",""
"vic:rail:DEK","Deer Park Railway Station","-37.77728102","144.77108058","","1","","1",""
"vic:rail:DGE","Dingee Railway Station","-36.36923291","144.23112034","","1","","1",""
"vic:rail:DNG","Dandenong Railway Station","-37.98996792","145.20972537","","1","","1",""
"vic:rail:DNG_BR1","Bike & Ride","-37.98956704","145.21003117","","3","vic:rail:DNG","","Level 0"
"vic:rail:DNG_DP1","Decision point 1","-37.99030729","145.20952354","","3","vic:rail:DNG","","Level 1"
"vic:rail:DNG_DP2","Decision point 2","-37.98998645","145.20975908","","3","vic:rail:DNG","","Level 1"
"vic:rail:DNG_DP3","Decision point 3","-37.98989741","145.20982956","","3","vic:rail:DNG","","Level 1"
"vic:rail:DNG_DP4","Decision point 4","-37.98974582","145.20993573","","3","vic:rail:DNG","","Level 1"
"vic:rail:DNG_DP5","Decision point 5","-37.99003912","145.20966670","","3","vic:rail:DNG","","Level 1"
"vic:rail:DNG_DP6","Decision point 6","-37.99001313","145.20973566","","3","vic:rail:DNG","","Level 1"
"vic:rail:DNG_DP7","Decision point 7","-37.99005038","145.20981446","","3","vic:rail:DNG","","Level 1"
"vic:rail:DNG_DP8","Decision point 8","-37.98997190","145.20998717","","3","vic:rail:DNG","","Level 0"
